"TIME","GEO","UNIT","SEX","AGE","Value"
"2020W99","Central Hampshire","Number","Total","90 years or over",":"
"2020W28","North Hampshire","Number","Total","90 years or over","8"
"2020W29","North Hampshire","Number","Total","90 years or over","10"
"2020W30","North Hampshire","Number","Total","90 years or over","11"
"2020W31","North Hampshire","Number","Total","90 years or over","10"
"2020W32","North Hampshire","Number","Total","90 years or over","10"
"2020W33","North Hampshire","Number","Total","90 years or over","9"
"2020W34","North Hampshire","Number","Total","90 years or over","16"
"2020W35","North Hampshire","Number","Total","90 years or over","8"
"2020W36","North Hampshire","Number","Total","90 years or over","7"
"2020W37","North Hampshire","Number","Total","90 years or over","10"
"2020W38","North Hampshire","Number","Total","90 years or over","14"
"2020W39","North Hampshire","Number","Total","90 years or over","8"
"2020W40","North Hampshire","Number","Total","90 years or over",":"
"2020W41","North Hampshire","Number","Total","90 years or over",":"
"2020W99","North Hampshire","Number","Total","90 years or over",":"
"2020W28","Kent","Number","Total","90 years or over","75"
"2020W29","Kent","Number","Total","90 years or over","53"
"2020W30","Kent","Number","Total","90 years or over","57"
"2020W31","Kent","Number","Total","90 years or over","58"
"2020W32","Kent","Number","Total","90 years or over","54"
"2020W33","Kent","Number","Total","90 years or over","69"
"2020W34","Kent","Number","Total","90 years or over","60"
"2020W35","Kent","Number","Total","90 years or over","68"
"2020W36","Kent","Number","Total","90 years or over","61"
"2020W37","Kent","Number","Total","90 years or over","74"
"2020W38","Kent","Number","Total","90 years or over","75"
"2020W39","Kent","Number","Total","90 years or over","63"
"2020W40","Kent","Number","Total","90 years or over",":"
"2020W41","Kent","Number","Total","90 years or over",":"
"2020W99","Kent","Number","Total","90 years or over",":"
"2020W28","Medway","Number","Total","90 years or over","7"
"2020W29","Medway","Number","Total","90 years or over","8"
"2020W30","Medway","Number","Total","90 years or over","2"
"2020W31","Medway","Number","Total","90 years or over","9"
"2020W32","Medway","Number","Total","90 years or over","4"
"2020W33","Medway","Number","Total","90 years or over","9"
"2020W34","Medway","Number","Total","90 years or over","3"
"2020W35","Medway","Number","Total","90 years or over","8"
"2020W36","Medway","Number","Total","90 years or over","5"
"2020W37","Medway","Number","Total","90 years or over","10"
"2020W38","Medway","Number","Total","90 years or over","11"
"2020W39","Medway","Number","Total","90 years or over","9"
"2020W40","Medway","Number","Total","90 years or over",":"
"2020W41","Medway","Number","Total","90 years or over",":"
"2020W99","Medway","Number","Total","90 years or over",":"
"2020W28","Kent Thames Gateway","Number","Total","90 years or over","13"
"2020W29","Kent Thames Gateway","Number","Total","90 years or over","6"
"2020W30","Kent Thames Gateway","Number","Total","90 years or over","8"
"2020W31","Kent Thames Gateway","Number","Total","90 years or over","9"
"2020W32","Kent Thames Gateway","Number","Total","90 years or over","9"
"2020W33","Kent Thames Gateway","Number","Total","90 years or over","9"
"2020W34","Kent Thames Gateway","Number","Total","90 years or over","18"
"2020W35","Kent Thames Gateway","Number","Total","90 years or over","13"
"2020W36","Kent Thames Gateway","Number","Total","90 years or over","11"
"2020W37","Kent Thames Gateway","Number","Total","90 years or over","9"
"2020W38","Kent Thames Gateway","Number","Total","90 years or over","8"
"2020W39","Kent Thames Gateway","Number","Total","90 years or over","5"
"2020W40","Kent Thames Gateway","Number","Total","90 years or over",":"
"2020W41","Kent Thames Gateway","Number","Total","90 years or over",":"
"2020W99","Kent Thames Gateway","Number","Total","90 years or over",":"
"2020W28","East Kent","Number","Total","90 years or over","29"
"2020W29","East Kent","Number","Total","90 years or over","19"
"2020W30","East Kent","Number","Total","90 years or over","19"
"2020W31","East Kent","Number","Total","90 years or over","17"
"2020W32","East Kent","Number","Total","90 years or over","26"
"2020W33","East Kent","Number","Total","90 years or over","27"
"2020W34","East Kent","Number","Total","90 years or over","14"
"2020W35","East Kent","Number","Total","90 years or over","25"
"2020W36","East Kent","Number","Total","90 years or over","22"
"2020W37","East Kent","Number","Total","90 years or over","24"
"2020W38","East Kent","Number","Total","90 years or over","28"
"2020W39","East Kent","Number","Total","90 years or over","20"
"2020W40","East Kent","Number","Total","90 years or over",":"
"2020W41","East Kent","Number","Total","90 years or over",":"
"2020W99","East Kent","Number","Total","90 years or over",":"
"2020W28","Mid Kent","Number","Total","90 years or over","12"
"2020W29","Mid Kent","Number","Total","90 years or over","9"
"2020W30","Mid Kent","Number","Total","90 years or over","11"
"2020W31","Mid Kent","Number","Total","90 years or over","7"
"2020W32","Mid Kent","Number","Total","90 years or over","5"
"2020W33","Mid Kent","Number","Total","90 years or over","6"
"2020W34","Mid Kent","Number","Total","90 years or over","11"
"2020W35","Mid Kent","Number","Total","90 years or over","8"
"2020W36","Mid Kent","Number","Total","90 years or over","10"
"2020W37","Mid Kent","Number","Total","90 years or over","10"
"2020W38","Mid Kent","Number","Total","90 years or over","13"
"2020W39","Mid Kent","Number","Total","90 years or over","8"
"2020W40","Mid Kent","Number","Total","90 years or over",":"
"2020W41","Mid Kent","Number","Total","90 years or over",":"
"2020W99","Mid Kent","Number","Total","90 years or over",":"
"2020W28","West Kent","Number","Total","90 years or over","14"
"2020W29","West Kent","Number","Total","90 years or over","11"
"2020W30","West Kent","Number","Total","90 years or over","17"
"2020W31","West Kent","Number","Total","90 years or over","16"
"2020W32","West Kent","Number","Total","90 years or over","10"
"2020W33","West Kent","Number","Total","90 years or over","18"
"2020W34","West Kent","Number","Total","90 years or over","14"
"2020W35","West Kent","Number","Total","90 years or over","14"
"2020W36","West Kent","Number","Total","90 years or over","13"
"2020W37","West Kent","Number","Total","90 years or over","21"
"2020W38","West Kent","Number","Total","90 years or over","15"
"2020W39","West Kent","Number","Total","90 years or over","21"
"2020W40","West Kent","Number","Total","90 years or over",":"
"2020W41","West Kent","Number","Total","90 years or over",":"
"2020W99","West Kent","Number","Total","90 years or over",":"
"2020W28","South West (UK)","Number","Total","90 years or over","214"
"2020W29","South West (UK)","Number","Total","90 years or over","230"
"2020W30","South West (UK)","Number","Total","90 years or over","234"
"2020W31","South West (UK)","Number","Total","90 years or over","225"
"2020W32","South West (UK)","Number","Total","90 years or over","226"
"2020W33","South West (UK)","Number","Total","90 years or over","275"
"2020W34","South West (UK)","Number","Total","90 years or over","281"
"2020W35","South West (UK)","Number","Total","90 years or over","238"
"2020W36","South West (UK)","Number","Total","90 years or over","191"
"2020W37","South West (UK)","Number","Total","90 years or over","263"
"2020W38","South West (UK)","Number","Total","90 years or over","251"
"2020W39","South West (UK)","Number","Total","90 years or over","242"
"2020W40","South West (UK)","Number","Total","90 years or over",":"
"2020W41","South West (UK)","Number","Total","90 years or over",":"
"2020W99","South West (UK)","Number","Total","90 years or over",":"
"2020W28","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","84"
"2020W29","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","96"
"2020W30","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","91"
"2020W31","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","86"
"2020W32","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","93"
"2020W33","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","94"
"2020W34","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","128"
"2020W35","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","96"
"2020W36","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","57"
"2020W37","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","97"
"2020W38","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","93"
"2020W39","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over","89"
"2020W40","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over",":"
"2020W41","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over",":"
"2020W99","Gloucestershire, Wiltshire and Bristol/Bath area","Number","Total","90 years or over",":"
"2020W28","Bristol, City of","Number","Total","90 years or over","11"
"2020W29","Bristol, City of","Number","Total","90 years or over","15"
"2020W30","Bristol, City of","Number","Total","90 years or over","12"
"2020W31","Bristol, City of","Number","Total","90 years or over","7"
"2020W32","Bristol, City of","Number","Total","90 years or over","7"
"2020W33","Bristol, City of","Number","Total","90 years or over","14"
"2020W34","Bristol, City of","Number","Total","90 years or over","24"
"2020W35","Bristol, City of","Number","Total","90 years or over","14"
"2020W36","Bristol, City of","Number","Total","90 years or over","8"
"2020W37","Bristol, City of","Number","Total","90 years or over","18"
"2020W38","Bristol, City of","Number","Total","90 years or over","18"
"2020W39","Bristol, City of","Number","Total","90 years or over","17"
"2020W40","Bristol, City of","Number","Total","90 years or over",":"
"2020W41","Bristol, City of","Number","Total","90 years or over",":"
"2020W99","Bristol, City of","Number","Total","90 years or over",":"
"2020W28","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","20"
"2020W29","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","27"
"2020W30","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","20"
"2020W31","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","24"
"2020W32","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","30"
"2020W33","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","24"
"2020W34","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","36"
"2020W35","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","28"
"2020W36","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","12"
"2020W37","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","23"
"2020W38","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","26"
"2020W39","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over","29"
"2020W40","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over",":"
"2020W41","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over",":"
"2020W99","Bath and North East Somerset, North Somerset and South Gloucestershire","Number","Total","90 years or over",":"
