"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
20,18583,6,0,1,1,8,0,0,0.00043031574417729007,0,0,0.0,2
21,18579,10,0,1,1,12,0,0,0.0006454736162659351,0,0,0.0,2
22,18579,10,0,1,1,12,0,0,0.0006454736162659351,0,0,0.0,2
23,18579,10,0,1,1,12,0,0,0.0006454736162659351,0,0,0.0,2
24,18578,11,0,1,1,13,0,0,0.0006992630842880963,0,0,0.0,2
25,18578,10,1,1,1,13,0,0,0.0006992630842880963,0,0,0.0,2
26,18576,12,1,1,1,15,0,0,0.0008068420203324189,0,0,0.0,2
27,18576,12,1,1,1,15,0,0,0.0008068420203324189,0,0,0.0,2
28,18576,11,2,1,1,15,0,0,0.0008068420203324189,0,0,0.0,2
29,18574,13,2,1,1,17,0,0,0.0009144209563767415,0,0,0.0,2
30,18571,14,3,1,2,20,0,0,0.0010757893604432251,0,0,0.0,2
31,18566,17,3,1,4,25,0,0,0.0013447367005540315,0,0,0.0,2
32,18559,22,3,2,5,32,0,0,0.0017212629767091603,0,0,0.0,2
33,18552,29,3,2,4,38,1,0,0.002043999784842128,0,0,0.0,2
34,18551,30,2,3,4,39,1,0,0.002097789252864289,0,0,0.0,2
35,18550,28,3,4,5,40,1,0,0.0021515787208864503,0,0,0.0,2
36,18549,28,2,5,6,41,1,0,0.0022053681889086115,0,0,0.0,2
37,18546,30,2,5,6,43,2,0,0.0023129471249529344,0,0,0.0,2
38,18545,30,2,5,7,44,2,0,0.0023667365929750956,0,0,0.0,2
39,18539,32,4,5,9,50,2,0,0.002689473401108063,1,1,0.9900990099009901,2
40,18537,33,5,5,8,51,3,0,0.002743262869130224,2,1,0.49751243781094534,2
41,18536,34,4,6,8,52,3,0,0.0027970523371523854,3,2,0.6644518272425249,2
42,18534,32,4,8,10,54,3,0,0.0029046312731967083,4,3,0.7481296758104738,2
43,18533,32,4,8,10,54,4,0,0.0029046312731967083,5,3,0.5988023952095809,2
44,18529,34,2,9,12,57,5,0,0.003065999677263192,6,4,0.6655574043261232,2
45,18528,32,5,8,12,57,6,0,0.003065999677263192,6,4,0.6655574043261232,2
46,18521,35,6,8,15,64,6,0,0.0034425259534183205,7,5,0.7132667617689016,2
