"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
55,10238,364,74,115,242,795,134,0,0.07119190471926211,16,11,0.6870705808869456,2
56,10205,370,72,121,249,812,150,0,0.07271424733590041,18,12,0.6662965019433648,2
57,10176,363,79,120,261,823,168,0,0.07369929255843109,20,12,0.5997001499250374,2
58,10132,384,83,119,266,852,183,0,0.07629622996328468,20,11,0.5497251374312843,2
59,10096,389,84,122,272,867,204,0,0.07763947344855378,22,13,0.5906406179009541,2
60,10065,388,81,130,286,885,217,0,0.07925136563087669,25,16,0.6397441023590563,2
61,10028,400,79,135,282,896,243,0,0.08023641085340737,28,19,0.6783291681542306,2
62,9997,398,82,138,288,906,264,0,0.08113190651025343,31,21,0.6772009029345372,2
63,9951,400,90,143,302,935,281,0,0.08372884391510702,34,23,0.6762716847985887,2
64,9903,420,85,154,304,963,301,0,0.08623623175427599,37,25,0.6754931099702783,2
65,9854,435,93,155,306,989,324,0,0.08856452046207576,41,28,0.6827603023652768,2
66,9785,464,89,168,315,1036,346,0,0.09277335004925226,44,29,0.6589411497386958,2
67,9722,496,91,173,319,1079,366,0,0.09662398137369034,47,32,0.6807062327164434,2
68,9658,526,94,173,325,1118,391,0,0.10011641443538999,52,37,0.7114016535281676,2
69,9602,540,93,181,333,1147,418,0,0.10271335184024358,57,41,0.7191720750745484,2
70,9530,576,87,183,345,1191,446,0,0.10665353273036626,62,44,0.7095629737139171,2
71,9462,604,92,184,355,1235,470,0,0.11059371362048893,68,49,0.7204822820173503,2
72,9381,636,107,181,373,1297,489,0,0.11614578669293454,74,51,0.6890960680989056,2
73,9310,666,115,183,365,1329,528,0,0.11901137279484195,80,56,0.6999125109361329,2
74,9230,705,116,194,364,1379,558,0,0.12348885107907227,86,60,0.6975933031042901,2
75,9155,736,120,196,371,1423,589,0,0.12742903196919494,92,65,0.7064449516356918,2
76,9078,780,114,206,370,1470,619,0,0.13163786155637144,97,69,0.7112668797031233,2
77,8983,805,130,213,390,1538,646,0,0.1377272320229247,103,74,0.7183768566158625,2
78,8886,853,126,227,401,1607,674,0,0.14390615205516252,108,75,0.6943801499861124,2
79,8785,885,144,230,423,1682,700,0,0.150622369481508,115,81,0.7042865837753238,2
