"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
50,11080,30,1,13,28,72,15,0,0.0064475687292916625,10,8,0.7992007992007992,2
51,11079,30,2,13,26,71,17,0,0.006358019163607056,11,9,0.8174386920980926,2
52,11077,27,2,14,30,73,17,0,0.00653711829497627,12,10,0.8326394671107411,2
53,11074,30,1,13,25,69,24,0,0.0061789200322378435,13,11,0.8455034588777863,2
54,11071,31,2,12,25,70,26,0,0.00626846959792245,14,12,0.8565310492505354,2
55,11067,31,4,12,26,73,27,0,0.00653711829497627,16,13,0.8119925046845721,2
56,11061,35,5,10,25,75,31,0,0.006716217426345482,17,13,0.7642563198118753,2
57,11057,33,8,8,27,76,34,0,0.006805766992030089,17,11,0.6466784244562022,2
58,11057,31,8,8,25,72,38,0,0.0064475687292916625,18,13,0.7218212104386451,2
59,11054,32,7,9,25,73,40,0,0.00653711829497627,18,13,0.7218212104386451,2
60,11053,32,7,9,26,74,40,0,0.006626667860660876,20,15,0.7496251874062968,2
61,11053,28,10,8,25,71,43,0,0.006358019163607056,21,15,0.7139457401237506,2
62,11051,27,12,8,24,71,45,0,0.006358019163607056,23,14,0.6084311169056932,2
63,11050,25,10,10,26,71,46,0,0.006358019163607056,24,14,0.5830903790087463,2
64,11050,24,9,10,25,68,49,0,0.006089370466553237,26,14,0.5382545174932718,2
65,11048,23,9,10,27,69,50,0,0.0061789200322378435,27,15,0.5553498704183636,2
66,11048,22,7,13,27,69,50,0,0.0061789200322378435,29,16,0.5515339538090314,2
67,11045,23,8,11,25,67,55,0,0.005999820900868631,31,17,0.5482102547565301,2
68,11044,21,10,11,25,67,56,0,0.005999820900868631,35,17,0.4855755498429021,2
69,11042,20,8,12,26,66,59,0,0.0059102713351840246,37,17,0.4593353147797893,2
70,11042,18,6,13,26,63,62,0,0.005641622638130205,41,19,0.46330163374786637,2
71,11038,22,5,13,25,65,64,0,0.005820721769499418,45,21,0.4665629860031104,2
72,11036,24,2,15,24,65,66,0,0.005820721769499418,48,20,0.41657987919183503,2
73,11033,25,2,16,25,68,66,0,0.006089370466553237,52,22,0.4229955777735051,2
74,11032,24,4,16,25,69,66,0,0.0061789200322378435,53,21,0.39615166949632147,2
75,11030,25,5,13,24,67,70,0,0.005999820900868631,55,22,0.39992728594800947,2
76,11027,24,5,14,24,67,73,0,0.005999820900868631,60,22,0.3666055657390435,2
77,11022,25,6,16,25,72,73,0,0.0064475687292916625,64,21,0.32807373847836274,2
78,11022,24,4,15,22,65,80,0,0.005820721769499418,68,24,0.35288928098808997,2
79,11020,25,5,13,19,62,85,0,0.005552073072445598,72,23,0.31940008332176084,2
