"TIME","GEO","UNIT","SEX","AGE","Value"
"2020W29","Skierniewicki","Number","Males","90 years or over","4"
"2020W30","Skierniewicki","Number","Males","90 years or over","4"
"2020W31","Skierniewicki","Number","Males","90 years or over","3"
"2020W32","Skierniewicki","Number","Males","90 years or over",":"
"2020W33","Skierniewicki","Number","Males","90 years or over",":"
"2020W34","Skierniewicki","Number","Males","90 years or over",":"
"2020W35","Skierniewicki","Number","Males","90 years or over",":"
"2020W36","Skierniewicki","Number","Males","90 years or over",":"
"2020W37","Skierniewicki","Number","Males","90 years or over",":"
"2020W38","Skierniewicki","Number","Males","90 years or over",":"
"2020W39","Skierniewicki","Number","Males","90 years or over",":"
"2020W40","Skierniewicki","Number","Males","90 years or over",":"
"2020W41","Skierniewicki","Number","Males","90 years or over",":"
"2020W99","Skierniewicki","Number","Males","90 years or over",":"
"2020W28","Swietokrzyskie","Number","Males","90 years or over","7"
"2020W29","Swietokrzyskie","Number","Males","90 years or over","6"
"2020W30","Swietokrzyskie","Number","Males","90 years or over","8"
"2020W31","Swietokrzyskie","Number","Males","90 years or over","7"
"2020W32","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W33","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W34","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W35","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W36","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W37","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W38","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W39","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W40","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W41","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W99","Swietokrzyskie","Number","Males","90 years or over",":"
"2020W28","Kielecki","Number","Males","90 years or over","4"
"2020W29","Kielecki","Number","Males","90 years or over","2"
"2020W30","Kielecki","Number","Males","90 years or over","4"
"2020W31","Kielecki","Number","Males","90 years or over","1"
"2020W32","Kielecki","Number","Males","90 years or over",":"
"2020W33","Kielecki","Number","Males","90 years or over",":"
"2020W34","Kielecki","Number","Males","90 years or over",":"
"2020W35","Kielecki","Number","Males","90 years or over",":"
"2020W36","Kielecki","Number","Males","90 years or over",":"
"2020W37","Kielecki","Number","Males","90 years or over",":"
"2020W38","Kielecki","Number","Males","90 years or over",":"
"2020W39","Kielecki","Number","Males","90 years or over",":"
"2020W40","Kielecki","Number","Males","90 years or over",":"
"2020W41","Kielecki","Number","Males","90 years or over",":"
"2020W99","Kielecki","Number","Males","90 years or over",":"
"2020W28","Sandomiersko-jedrzejowski","Number","Males","90 years or over","3"
"2020W29","Sandomiersko-jedrzejowski","Number","Males","90 years or over","4"
"2020W30","Sandomiersko-jedrzejowski","Number","Males","90 years or over","4"
"2020W31","Sandomiersko-jedrzejowski","Number","Males","90 years or over","6"
"2020W32","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W33","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W34","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W35","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W36","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W37","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W38","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W39","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W40","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W41","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W99","Sandomiersko-jedrzejowski","Number","Males","90 years or over",":"
"2020W28","Makroregion Wschodni","Number","Males","90 years or over","47"
"2020W29","Makroregion Wschodni","Number","Males","90 years or over","48"
"2020W30","Makroregion Wschodni","Number","Males","90 years or over","47"
"2020W31","Makroregion Wschodni","Number","Males","90 years or over","59"
"2020W32","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W33","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W34","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W35","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W36","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W37","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W38","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W39","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W40","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W41","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W99","Makroregion Wschodni","Number","Males","90 years or over",":"
"2020W28","Lubelskie","Number","Males","90 years or over","15"
"2020W29","Lubelskie","Number","Males","90 years or over","19"
"2020W30","Lubelskie","Number","Males","90 years or over","19"
"2020W31","Lubelskie","Number","Males","90 years or over","21"
"2020W32","Lubelskie","Number","Males","90 years or over",":"
"2020W33","Lubelskie","Number","Males","90 years or over",":"
"2020W34","Lubelskie","Number","Males","90 years or over",":"
"2020W35","Lubelskie","Number","Males","90 years or over",":"
"2020W36","Lubelskie","Number","Males","90 years or over",":"
"2020W37","Lubelskie","Number","Males","90 years or over",":"
"2020W38","Lubelskie","Number","Males","90 years or over",":"
"2020W39","Lubelskie","Number","Males","90 years or over",":"
"2020W40","Lubelskie","Number","Males","90 years or over",":"
"2020W41","Lubelskie","Number","Males","90 years or over",":"
"2020W99","Lubelskie","Number","Males","90 years or over",":"
"2020W28","Bialski","Number","Males","90 years or over","3"
"2020W29","Bialski","Number","Males","90 years or over","5"
"2020W30","Bialski","Number","Males","90 years or over","1"
"2020W31","Bialski","Number","Males","90 years or over","1"
"2020W32","Bialski","Number","Males","90 years or over",":"
"2020W33","Bialski","Number","Males","90 years or over",":"
"2020W34","Bialski","Number","Males","90 years or over",":"
"2020W35","Bialski","Number","Males","90 years or over",":"
"2020W36","Bialski","Number","Males","90 years or over",":"
"2020W37","Bialski","Number","Males","90 years or over",":"
"2020W38","Bialski","Number","Males","90 years or over",":"
"2020W39","Bialski","Number","Males","90 years or over",":"
"2020W40","Bialski","Number","Males","90 years or over",":"
"2020W41","Bialski","Number","Males","90 years or over",":"
"2020W99","Bialski","Number","Males","90 years or over",":"
"2020W28","Chelmsko-zamojski","Number","Males","90 years or over","1"
"2020W29","Chelmsko-zamojski","Number","Males","90 years or over","4"
"2020W30","Chelmsko-zamojski","Number","Males","90 years or over","6"
"2020W31","Chelmsko-zamojski","Number","Males","90 years or over","10"
"2020W32","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W33","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W34","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W35","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W36","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W37","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W38","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W39","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W40","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W41","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W99","Chelmsko-zamojski","Number","Males","90 years or over",":"
"2020W28","Lubelski","Number","Males","90 years or over","5"
"2020W29","Lubelski","Number","Males","90 years or over","3"
"2020W30","Lubelski","Number","Males","90 years or over","7"
"2020W31","Lubelski","Number","Males","90 years or over","7"
"2020W32","Lubelski","Number","Males","90 years or over",":"
"2020W33","Lubelski","Number","Males","90 years or over",":"
"2020W34","Lubelski","Number","Males","90 years or over",":"
"2020W35","Lubelski","Number","Males","90 years or over",":"
"2020W36","Lubelski","Number","Males","90 years or over",":"
"2020W37","Lubelski","Number","Males","90 years or over",":"
"2020W38","Lubelski","Number","Males","90 years or over",":"
"2020W39","Lubelski","Number","Males","90 years or over",":"
"2020W40","Lubelski","Number","Males","90 years or over",":"
"2020W41","Lubelski","Number","Males","90 years or over",":"
"2020W99","Lubelski","Number","Males","90 years or over",":"
"2020W28","Pulawski","Number","Males","90 years or over","6"
"2020W29","Pulawski","Number","Males","90 years or over","7"
"2020W30","Pulawski","Number","Males","90 years or over","5"
"2020W31","Pulawski","Number","Males","90 years or over","3"
"2020W32","Pulawski","Number","Males","90 years or over",":"
"2020W33","Pulawski","Number","Males","90 years or over",":"
"2020W34","Pulawski","Number","Males","90 years or over",":"
"2020W35","Pulawski","Number","Males","90 years or over",":"
"2020W36","Pulawski","Number","Males","90 years or over",":"
"2020W37","Pulawski","Number","Males","90 years or over",":"
"2020W38","Pulawski","Number","Males","90 years or over",":"
"2020W39","Pulawski","Number","Males","90 years or over",":"
"2020W40","Pulawski","Number","Males","90 years or over",":"
"2020W41","Pulawski","Number","Males","90 years or over",":"
"2020W99","Pulawski","Number","Males","90 years or over",":"
"2020W28","Podkarpackie","Number","Males","90 years or over","18"
"2020W29","Podkarpackie","Number","Males","90 years or over","18"
"2020W30","Podkarpackie","Number","Males","90 years or over","10"
"2020W31","Podkarpackie","Number","Males","90 years or over","23"
"2020W32","Podkarpackie","Number","Males","90 years or over",":"
"2020W33","Podkarpackie","Number","Males","90 years or over",":"
"2020W34","Podkarpackie","Number","Males","90 years or over",":"
"2020W35","Podkarpackie","Number","Males","90 years or over",":"
"2020W36","Podkarpackie","Number","Males","90 years or over",":"
"2020W37","Podkarpackie","Number","Males","90 years or over",":"
"2020W38","Podkarpackie","Number","Males","90 years or over",":"
"2020W39","Podkarpackie","Number","Males","90 years or over",":"
"2020W40","Podkarpackie","Number","Males","90 years or over",":"
"2020W41","Podkarpackie","Number","Males","90 years or over",":"
"2020W99","Podkarpackie","Number","Males","90 years or over",":"
"2020W28","Krosnienski","Number","Males","90 years or over","1"
"2020W29","Krosnienski","Number","Males","90 years or over","2"
"2020W30","Krosnienski","Number","Males","90 years or over","2"
"2020W31","Krosnienski","Number","Males","90 years or over","7"
"2020W32","Krosnienski","Number","Males","90 years or over",":"
"2020W33","Krosnienski","Number","Males","90 years or over",":"
"2020W34","Krosnienski","Number","Males","90 years or over",":"
"2020W35","Krosnienski","Number","Males","90 years or over",":"
"2020W36","Krosnienski","Number","Males","90 years or over",":"
"2020W37","Krosnienski","Number","Males","90 years or over",":"
"2020W38","Krosnienski","Number","Males","90 years or over",":"
"2020W39","Krosnienski","Number","Males","90 years or over",":"
"2020W40","Krosnienski","Number","Males","90 years or over",":"
"2020W41","Krosnienski","Number","Males","90 years or over",":"
"2020W99","Krosnienski","Number","Males","90 years or over",":"
"2020W28","Przemyski","Number","Males","90 years or over","4"
"2020W29","Przemyski","Number","Males","90 years or over","4"
"2020W30","Przemyski","Number","Males","90 years or over","3"
"2020W31","Przemyski","Number","Males","90 years or over","6"
"2020W32","Przemyski","Number","Males","90 years or over",":"
"2020W33","Przemyski","Number","Males","90 years or over",":"
"2020W34","Przemyski","Number","Males","90 years or over",":"
"2020W35","Przemyski","Number","Males","90 years or over",":"
"2020W36","Przemyski","Number","Males","90 years or over",":"
"2020W37","Przemyski","Number","Males","90 years or over",":"
"2020W38","Przemyski","Number","Males","90 years or over",":"
"2020W39","Przemyski","Number","Males","90 years or over",":"
"2020W40","Przemyski","Number","Males","90 years or over",":"
"2020W41","Przemyski","Number","Males","90 years or over",":"
"2020W99","Przemyski","Number","Males","90 years or over",":"
"2020W28","Rzeszowski","Number","Males","90 years or over","7"
"2020W29","Rzeszowski","Number","Males","90 years or over","4"
"2020W30","Rzeszowski","Number","Males","90 years or over","2"
"2020W31","Rzeszowski","Number","Males","90 years or over","4"
"2020W32","Rzeszowski","Number","Males","90 years or over",":"
"2020W33","Rzeszowski","Number","Males","90 years or over",":"
"2020W34","Rzeszowski","Number","Males","90 years or over",":"
"2020W35","Rzeszowski","Number","Males","90 years or over",":"
"2020W36","Rzeszowski","Number","Males","90 years or over",":"
"2020W37","Rzeszowski","Number","Males","90 years or over",":"
"2020W38","Rzeszowski","Number","Males","90 years or over",":"
"2020W39","Rzeszowski","Number","Males","90 years or over",":"
"2020W40","Rzeszowski","Number","Males","90 years or over",":"
"2020W41","Rzeszowski","Number","Males","90 years or over",":"
"2020W99","Rzeszowski","Number","Males","90 years or over",":"
"2020W28","Tarnobrzeski","Number","Males","90 years or over","6"
"2020W29","Tarnobrzeski","Number","Males","90 years or over","8"
"2020W30","Tarnobrzeski","Number","Males","90 years or over","3"
"2020W31","Tarnobrzeski","Number","Males","90 years or over","6"
"2020W32","Tarnobrzeski","Number","Males","90 years or over",":"
"2020W33","Tarnobrzeski","Number","Males","90 years or over",":"
"2020W34","Tarnobrzeski","Number","Males","90 years or over",":"
"2020W35","Tarnobrzeski","Number","Males","90 years or over",":"
